Date,Close Price,Volume,Open Price,High,Low,Year,Month,Day,DayOfWeek,IsWeekend,SMA_7,EMA_7,Volatility_7,Daily_Return,Close_Lag_1
2023-11-10,186.4,66177920.0,183.97,186.565,183.53,2023,11,10,4,0,188.21428571428572,187.67320688274285,2.2536996039314148,0.008658008658008587,184.8
2023-11-09,182.41,53763540.0,182.96,184.12,181.81,2023,11,9,3,0,186.92285714285714,186.35740516205712,2.6463919732702834,-0.021405579399141672,186.4
2023-11-08,182.89,49340280.0,182.35,183.45,181.59,2023,11,8,2,0,185.95142857142858,185.49055387154283,2.7086738980012597,0.0026314346801161737,182.41
2023-11-07,181.82,70529970.0,179.18,182.44,178.97,2023,11,7,1,0,184.8242857142857,184.57291540365713,2.518934014901498,-0.005850511236262235,182.89
2023-11-06,179.23,63841310.0,176.38,179.43,176.21,2023,11,6,0,0,183.57,183.23718655274286,2.834454680063298,-0.014244857551424461,181.82
2023-11-03,176.65,79829250.0,174.24,176.82,173.35,2023,11,3,4,0,182.02857142857144,181.59038991455714,3.2782689973593113,-0.01439491156614392,179.23
2023-11-02,177.57,77334750.0,175.52,177.78,175.46,2023,11,2,3,0,180.99571428571429,180.58529243591784,3.396389539608445,0.005208038494197487,176.65
2023-11-01,173.97,56934910.0,171.0,174.23,170.12,2023,11,1,2,0,179.22,178.93146932693838,3.349004827308151,-0.020273694880892035,177.57
2023-10-31,170.77,44846020.0,169.35,170.9,167.9,2023,10,31,1,0,177.55714285714288,176.89110199520377,4.265476582539238,-0.018393975972868848,173.97
2023-10-30,170.29,51130960.0,169.02,171.17,168.87,2023,10,30,0,0,175.75714285714284,175.2408264964028,4.298405573720436,-0.0028107981495579804,170.77
2023-10-27,168.22,58499130.0,166.91,168.96,166.83,2023,10,27,4,0,173.81428571428572,173.4856198723021,4.173031899961471,-0.012155734335545176,170.29
2023-10-26,166.89,70625260.0,170.37,171.3775,165.67,2023,10,26,3,0,172.0514285714286,171.83671490422657,4.109892247458016,-0.007906313161336387,168.22
2023-10-25,171.1,57156960.0,171.88,173.06,170.65,2023,10,25,2,0,171.25857142857143,171.65253617816992,3.5755019627621043,0.025226196896159125,166.89
2023-10-24,173.44,43816640.0,173.05,173.67,171.45,2023,10,24,1,0,170.66857142857143,172.09940213362745,2.5558131685204337,0.013676212741087213,171.1
2023-10-23,173.0,55980110.0,170.91,174.01,169.93,2023,10,23,0,0,170.53,172.3245516002206,2.366248789399556,-0.0025369003690036696,173.44
2023-10-20,172.88,64244030.0,175.31,175.42,172.64,2023,10,20,4,0,170.83142857142857,172.46341370016543,2.530602224579969,-0.000693641618497165,173.0
2023-10-19,175.46,59302860.0,176.04,177.84,175.19,2023,10,19,3,0,171.57,173.21256027512408,3.0478352973875302,0.01492364645997224,172.88
2023-10-18,175.84,54764380.0,175.58,177.575,175.11,2023,10,18,2,0,172.6585714285714,173.86942020634305,3.0125096324684915,0.002165735780234712,175.46
2023-10-17,177.15,57549350.0,176.645,178.42,174.8,2023,10,17,1,0,174.1242857142857,174.68956515475728,2.0940221038540905,0.007449954504094691,175.84
2023-10-16,178.72,52516980.0,176.75,179.075,176.51,2023,10,16,0,0,175.21285714285713,175.69717386606797,2.2356558641387316,0.008862545865085947,177.15
2023-10-13,178.85,51456080.0,181.42,181.93,178.14,2023,10,13,4,0,175.98571428571427,176.485380399551,2.445866289224031,0.0007273948075201542,178.72
2023-10-12,180.71,56743120.0,180.07,182.34,179.04,2023,10,12,3,0,177.08714285714285,177.54153529966325,2.607870870306074,0.010399776348895884,178.85
2023-10-11,179.8,47551100.0,178.2,179.85,177.6,2023,10,11,2,0,178.07571428571427,178.10615147474743,1.9842954849086742,-0.005035692546068282,180.71
2023-10-10,178.39,43698020.0,178.1,179.72,177.95,2023,10,10,1,0,178.49428571428572,178.17711360606057,1.6152900373500272,-0.007842046718576356,179.8
2023-10-09,178.99,42390770.0,176.81,179.05,175.8,2023,10,9,0,0,178.94428571428574,178.38033520454542,1.1134010529733704,0.003363417231907695,178.39
2023-10-06,177.49,57266680.0,173.8,177.99,173.18,2023,10,6,4,0,178.99285714285716,178.15775140340907,1.0260720294034453,-0.008380356444494086,178.99
2023-10-05,174.91,48527920.0,173.79,175.45,172.68,2023,10,5,3,0,178.4485714285714,177.3458135525568,1.8636203884861624,-0.014536030198884498,177.49
2023-10-04,173.66,53020290.0,171.09,174.21,170.97,2023,10,4,2,0,177.70714285714286,176.42436016441758,2.5742229525672915,-0.007146532502429803,174.91
2023-10-03,172.4,49594610.0,172.255,173.63,170.82,2023,10,3,1,0,176.52,175.4182701233132,2.858997493295031,-0.007255556835195187,173.66
2023-10-02,173.75,52164540.0,171.22,174.3,170.93,2023,10,2,0,0,175.6557142857143,175.0012025924849,2.6054037252274944,0.007830626450116007,172.4
2023-09-29,171.21,51861080.0,172.02,173.07,170.341,2023,9,29,4,0,174.63000000000002,174.05340194436369,2.7583872099473163,-0.01461870503597118,173.75
2023-09-28,170.69,56294420.0,169.34,172.03,167.62,2023,9,28,3,0,173.4442857142857,173.21255145827274,2.321090671379093,-0.0030372057706909983,171.21
2023-09-27,170.43,66921810.0,172.62,173.04,169.05,2023,9,27,2,0,172.43571428571428,172.51691359370454,1.7283118655969545,-0.0015232292460014563,170.69
2023-09-26,171.96,64588950.0,174.82,175.2,171.66,2023,9,26,1,0,172.0142857142857,172.37768519527842,1.3406075381818403,0.008977292730153241,170.43
2023-09-25,176.08,46172740.0,174.2,176.97,174.15,2023,9,25,0,0,172.35999999999999,173.30326389645882,1.9903266063642324,0.02395906024656891,171.96
2023-09-22,174.79,56725390.0,174.67,177.079,174.05,2023,9,22,4,0,172.70142857142855,173.6749479223441,2.1930072850727735,-0.007326215356656229,176.08
2023-09-21,173.93,63149120.0,174.55,176.3,173.86,2023,9,21,3,0,172.72714285714284,173.7387109417581,2.208353189488745,-0.004920189942216324,174.79
2023-09-20,175.49,58436180.0,179.26,179.695,175.4,2023,9,20,2,0,173.3385714285714,174.17653320631857,2.3085235438223655,0.008969125510262854,173.93
2023-09-19,179.07,51826940.0,177.52,179.63,177.13,2023,9,19,1,0,174.53571428571428,175.3998999047389,2.8218779630055297,0.020400022793321426,175.49
2023-09-18,177.97,67257570.0,176.48,179.38,176.17,2023,9,18,0,0,175.61285714285714,176.04242492855417,2.401171341142616,-0.00614284916513097,179.07
2023-09-15,175.01,109259500.0,176.48,176.495,173.82,2023,9,15,4,0,176.04857142857142,175.78431869641562,1.8386990742682836,-0.016632016632016633,177.97
2023-09-14,175.74,60895760.0,174.0,176.1,173.58,2023,9,14,3,0,176.0,175.7732390223117,1.842217866232827,0.004171190217701959,175.01
2023-09-13,174.21,84267930.0,176.51,177.3,173.98,2023,9,13,2,0,175.91714285714286,175.3824292667338,1.9172264192989599,-0.008706043018094967,175.74
2023-09-12,176.3,90370190.0,179.49,180.13,174.82,2023,9,12,1,0,176.25571428571428,175.61182195005034,1.7053822361656348,0.011997015096722352,174.21
2023-09-11,179.36,58953050.0,180.07,180.3,177.34,2023,9,11,0,0,176.80857142857144,176.54886646253775,2.014972527285416,0.01735677821894499,176.3
2023-09-08,178.18,65602070.0,178.35,180.239,177.79,2023,9,8,4,0,176.6814285714286,176.9566498469033,1.8714649214937644,-0.006578947368421129,179.36
2023-09-07,177.56,112488800.0,175.18,178.21,173.54,2023,9,7,3,0,176.62285714285716,177.10748738517748,1.8303798721006512,-0.003479627343136227,178.18
2023-09-06,182.91,81755820.0,188.4,188.85,181.47,2023,9,6,2,0,177.7514285714286,178.5581155388831,2.8317510988282297,0.03013066005857179,177.56
2023-09-05,189.7,45280030.0,188.28,189.98,187.61,2023,9,5,1,0,179.74571428571429,181.34358665416232,5.147736904514017,0.03712208189820121,182.91
2023-09-01,189.46,45766500.0,189.485,189.92,188.28,2023,9,1,4,0,181.92428571428573,183.37268999062175,5.619833500329755,-0.0012651555086978794,189.7
2023-08-31,187.87,60794470.0,187.84,189.12,187.48,2023,8,31,3,0,183.5771428571429,184.4970174929663,5.386565740450058,-0.008392272775256004,189.46
2023-08-30,187.65,60813890.0,184.94,187.85,184.74,2023,8,30,2,0,184.76142857142855,185.28526311972473,5.213391182238995,-0.00117102251556922,187.87
2023-08-29,184.12,53003950.0,179.695,184.9,179.5,2023,8,29,1,0,185.60999999999999,184.99394733979355,4.3804946448241395,-0.018811617372768485,187.65
2023-08-28,180.19,43820700.0,180.09,180.59,178.545,2023,8,28,0,0,185.9857142857143,183.79296050484515,3.622111985857815,-0.02134477514664357,184.12
2023-08-25,178.61,51449590.0,177.38,179.15,175.82,2023,8,25,4,0,185.37142857142857,182.49722037863387,4.4910630833965435,-0.008768522115544575,180.19
2023-08-24,176.38,54945800.0,180.674,181.104,176.01,2023,8,24,3,0,183.46857142857147,180.9679152839754,5.128045204466079,-0.01248530317451435,178.61
2023-08-23,181.12,52722750.0,178.52,181.55,178.325,2023,8,23,2,0,182.27714285714288,181.00593646298157,4.424611901194338,0.026873795214876983,176.38
2023-08-22,177.23,42084250.0,177.06,177.68,176.25,2023,8,22,1,0,180.75714285714284,180.06195234723617,3.9892343220461295,-0.021477473498233257,181.12
2023-08-21,175.84,46311880.0,175.07,176.13,173.735,2023,8,21,0,0,179.07,179.00646426042712,2.9502994198330543,-0.007842915984878296,177.23
2023-08-18,174.49,61172150.0,172.3,175.1,171.96,2023,8,18,4,0,177.6942857142857,177.87734819532034,2.3962252060472027,-0.007677434030937236,175.84
2023-08-17,174.0,66062880.0,177.14,177.5054,173.48,2023,8,17,3,0,176.80999999999997,176.90801114649025,2.4629521581496805,-0.002808183850077417,174.49
2023-08-16,176.57,46964860.0,177.13,178.54,176.5,2023,8,16,2,0,176.51857142857145,176.82350835986767,2.331661986448397,0.014770114942528778,174.0
2023-08-15,177.45,43622590.0,178.88,179.48,177.05,2023,8,15,1,0,176.67142857142855,176.98013126990077,2.3560095399598433,0.0049838590927111515,176.57
2023-08-14,179.46,43675630.0,177.97,179.69,177.305,2023,8,14,0,0,176.43428571428572,177.60009845242558,1.8662516545461152,0.011327134404057526,177.45
2023-08-11,177.79,52036670.0,177.32,178.62,176.55,2023,8,11,4,0,176.5142857142857,177.6475738393192,1.9173493608180636,-0.009305694862364988,179.46
2023-08-10,177.97,54686850.0,179.48,180.75,177.6,2023,8,10,3,0,176.81857142857143,177.7281803794894,1.9610237850967325,0.0010124303954104352,177.79
2023-08-09,178.19,60378490.0,180.87,180.93,177.01,2023,8,9,2,0,177.34714285714287,177.84363528461705,1.7115559615521112,0.0012361633983255516,177.97
2023-08-08,179.8,67823000.0,179.69,180.27,177.58,2023,8,8,1,0,178.1757142857143,178.3327264634628,1.1242754280405982,0.009035299399517527,178.19
2023-08-07,178.85,97576070.0,182.13,183.13,177.35,2023,8,7,0,0,178.50142857142856,178.4620448475971,0.8867248459254591,-0.005283648498331628,179.8
2023-08-04,181.99,115956800.0,185.52,187.38,181.92,2023,8,4,4,0,179.15000000000003,179.34403363569783,1.46274855437761,0.017556611685770385,178.85
2023-08-03,191.17,62243280.0,191.57,192.37,190.69,2023,8,3,3,0,180.82285714285715,182.30052522677337,4.789449217762296,0.05044233199626347,181.99
2023-08-02,192.58,50389330.0,195.04,195.18,191.8507,2023,8,2,2,0,182.9357142857143,184.87039392008003,6.263864241671822,0.007375634252236418,191.17
2023-08-01,195.605,35281430.0,196.235,196.73,195.28,2023,8,1,1,0,185.45499999999998,187.55404544006004,7.380614811788995,0.01570775781493383,192.58
2023-07-31,196.45,38824110.0,196.06,196.49,195.26,2023,7,31,0,0,188.0635714285714,189.77803408004502,7.608308350243138,0.004319930472124867,195.605
2023-07-28,195.83,48291440.0,194.67,196.626,194.14,2023,7,28,4,0,190.35357142857146,191.29102556003377,7.102115127601942,-0.0031560193433441963,196.45
2023-07-27,193.22,47460180.0,196.02,197.2,192.55,2023,7,27,3,0,192.40642857142853,191.77326917002534,4.983722432651314,-0.013327886432109581,195.83
2023-07-26,194.5,47471870.0,193.67,195.64,193.32,2023,7,26,2,0,194.19357142857143,192.45495187751902,1.9385920885301358,0.006624573025566738,193.22
2023-07-25,193.62,37283200.0,193.33,194.44,192.915,2023,7,25,1,0,194.54357142857143,192.74621390813925,1.4650560691357668,-0.004524421593830263,194.5
2023-07-24,192.75,45505100.0,193.41,194.91,192.25,2023,7,24,0,0,194.56785714285712,192.74716043110445,1.4280226922290369,-0.004493337465137914,193.62
2023-07-21,191.94,71951680.0,194.1,194.97,191.23,2023,7,21,4,0,194.0442857142857,192.5453703233283,1.6404558019320632,-0.004202334630350246,192.75
2023-07-20,193.13,59581200.0,195.09,196.47,192.495,2023,7,20,3,0,193.57,192.69152774249622,1.266254318846495,0.006199854121079484,191.94
2023-07-19,195.1,80507320.0,193.1,198.23,192.65,2023,7,19,2,0,193.46571428571428,193.29364580687218,1.0628241802352048,0.010200383161600879,193.13
2023-07-18,193.73,48353770.0,193.35,194.33,192.415,2023,7,18,1,0,193.53857142857143,193.40273435515414,1.0606511926068538,-0.007022039979497685,195.1
2023-07-17,193.99,50520160.0,191.9,194.32,191.81,2023,7,17,0,0,193.46571428571426,193.5495507663656,0.999347406106922,0.0013420740205440929,193.73
2023-07-14,190.69,41616240.0,190.23,191.1799,189.63,2023,7,14,4,0,193.04714285714286,192.8346630747742,1.4402860165679703,-0.017011186143615742,193.99
2023-07-13,190.54,41342340.0,190.5,191.19,189.78,2023,7,13,3,0,192.73142857142855,192.26099730608064,1.7294645469176457,-0.0007866170223923552,190.69
2023-07-12,189.77,60750250.0,189.68,191.7,188.47,2023,7,12,2,0,192.42142857142855,191.63824797956048,2.05820657022363,-0.004041146216017588,190.54
2023-07-11,188.08,46638120.0,189.16,189.3,186.6,2023,7,11,1,0,191.70000000000002,190.74868598467037,2.585858980428767,-0.008905517205037627,189.77
2023-07-10,188.61,59922160.0,189.26,189.99,187.035,2023,7,10,0,0,190.77285714285713,190.21401448850278,2.312680366195888,0.0028179498085920685,188.08
2023-07-07,190.68,46815000.0,191.41,192.67,190.24,2023,7,7,4,0,190.33714285714285,190.3305108663771,1.9159829008078288,0.010975027835215423,188.61
2023-07-06,191.81,45156010.0,189.84,192.02,189.2,2023,7,6,3,0,190.02571428571426,190.7003831497828,1.3021118377822796,0.0059261590098593775,190.68
2023-07-05,191.33,46920260.0,191.565,192.98,190.62,2023,7,5,2,0,190.11714285714288,190.85778736233712,1.3768528641511841,-0.002502476408946297,191.81
2023-07-03,192.46,31346600.0,193.78,193.88,191.76,2023,7,3,0,0,190.3914285714286,191.25834052175284,1.6410304544335748,0.005906026237390893,191.33
2023-06-30,193.97,85213220.0,191.63,194.48,191.26,2023,6,30,4,0,190.99142857142857,191.93625539131463,2.08398199425486,0.007845786137379074,192.46
2023-06-29,189.59,46347310.0,189.08,190.07,188.94,2023,6,29,3,0,191.20714285714286,191.349691543486,1.7897738617456675,-0.022580811465690576,193.97
2023-06-28,189.25,51216800.0,187.93,189.9,187.6,2023,6,28,2,0,191.29857142857145,190.8247686576145,1.6455235091134839,-0.0017933435307769807,189.59
2023-06-27,188.06,50730850.0,185.89,188.39,185.67,2023,6,27,1,0,190.92428571428573,190.13357649321085,2.0563548424561255,-0.006287978863936616,189.25
2023-06-26,185.27,48088660.0,186.83,188.05,185.23,2023,6,26,0,0,189.99,188.91768236990814,2.8996494040942475,-0.014835690736998752,188.06
2023-06-23,186.68,53117000.0,185.55,187.56,185.01,2023,6,23,4,0,189.32571428571427,188.3582617774311,3.069184783960174,0.007610514384411848,185.27
2023-06-22,187.0,51245330.0,183.74,187.045,183.67,2023,6,22,3,0,188.54571428571427,188.0186963330733,2.8238794659284983,0.0017141632740518276,186.68
2023-06-21,183.96,49515700.0,184.9,185.41,182.5901,2023,6,21,2,0,187.1157142857143,187.004022249805,2.0468419344832727,-0.01625668449197859,187.0
2023-06-20,185.01,49799090.0,184.41,186.1,184.41,2023,6,20,1,0,186.46142857142857,186.50551668735375,1.8462884261074306,0.005707762557077611,183.96
2023-06-16,184.92,101256200.0,186.73,186.99,184.27,2023,6,16,4,0,185.84285714285716,186.1091375155153,1.4360909242991722,-0.0004864601913410205,185.01
2023-06-15,186.01,65433170.0,183.96,186.52,183.78,2023,6,15,3,0,185.54999999999998,186.08435313663648,1.0712920547936418,0.0058944408392818115,184.92
2023-06-14,183.95,57462880.0,183.37,184.39,182.02,2023,6,14,2,0,185.36142857142858,185.55076485247736,1.2327939618518127,-0.011074673404655622,186.01
2023-06-13,183.31,54929130.0,182.8,184.15,182.44,2023,6,13,1,0,184.87999999999997,184.990573639358,1.288797889506872,-0.0034792063060613554,183.95
2023-06-12,183.79,54755000.0,181.27,183.89,180.97,2023,6,12,0,0,184.42142857142858,184.69043022951848,0.9298463774794652,0.0026185150837378934,183.31
2023-06-09,180.96,48899970.0,181.5,182.23,180.63,2023,6,9,4,0,183.9928571428571,183.75782267213887,1.6160931727021663,-0.015398008596767987,183.79
2023-06-08,180.57,50214880.0,177.895,180.84,177.46,2023,6,8,3,0,183.35857142857142,182.96086700410416,1.9805590841254235,-0.0021551724137931494,180.96
2023-06-07,177.82,61944620.0,178.44,181.21,177.32,2023,6,7,2,0,182.34428571428572,181.67565025307812,2.725557173269244,-0.01522955086669986,180.57
2023-06-06,179.21,64848370.0,179.965,180.12,177.43,2023,6,6,1,0,181.37285714285716,181.05923768980858,2.3927857842944125,0.007816893487796683,177.82
2023-06-05,179.58,121946500.0,182.63,184.951,178.035,2023,6,5,0,0,180.74857142857144,180.68942826735645,2.1678363143263306,0.00206461692985882,179.21
2023-06-02,180.95,61996910.0,181.03,181.78,179.26,2023,6,2,4,0,180.41142857142856,180.75457120051732,1.8655243103156447,0.007628911905557256,179.58
2023-06-01,180.09,68901810.0,177.7,180.12,176.9306,2023,6,1,3,0,179.88285714285712,180.58842840038798,1.1264947741504403,-0.004752694114396161,180.95
2023-05-31,177.25,99625290.0,177.325,179.35,176.76,2023,5,31,2,0,179.35285714285712,179.75382130029098,1.3795737782089164,-0.015769892831362098,180.09
2023-05-30,177.3,55964400.0,176.96,178.99,176.57,2023,5,30,1,0,178.8857142857143,179.14036597521823,1.4505499777991402,0.0002820874471085588,177.25
2023-05-26,175.43,54834980.0,173.32,175.77,173.11,2023,5,26,4,0,178.5442857142857,178.2127744814137,1.941424366651055,-0.010547095318668931,177.3
2023-05-25,172.99,56058260.0,172.41,173.895,171.69,2023,5,25,3,0,177.65571428571428,176.90708086106028,2.8135023081727173,-0.013908681525394706,175.43
2023-05-24,171.84,45143490.0,171.09,172.4183,170.52,2023,5,24,2,0,176.55,175.6403106457952,3.3925457501211054,-0.00664778310885028,172.99
2023-05-23,171.56,50747260.0,173.13,173.3794,171.275,2023,5,23,1,0,175.20857142857145,174.6202329843464,3.214557660453347,-0.0016294227188081711,171.84
2023-05-22,174.2,43570930.0,173.98,174.71,173.45,2023,5,22,0,0,174.36714285714288,174.51517473825982,2.3886238317328874,0.015388202378176619,171.56
2023-05-19,175.16,55809480.0,176.39,176.39,174.94,2023,5,19,4,0,174.06857142857143,174.67638105369485,2.078737024985644,0.005510907003444254,174.2
2023-05-18,175.05,65496660.0,173.0,175.24,172.58,2023,5,18,3,0,173.74714285714285,174.76978579027116,1.618885566119199,-0.0006279972596482386,175.16
2023-05-17,172.69,57951600.0,171.71,172.925,170.4201,2023,5,17,2,0,173.3557142857143,174.24983934270335,1.4684329191672005,-0.013481862325050109,175.05
2023-05-16,172.07,42110290.0,171.99,173.1383,171.7991,2023,5,16,1,0,173.22428571428574,173.7048795070275,1.5457560948482765,-0.0035902484220279307,172.69
2023-05-15,172.07,37266660.0,173.16,173.21,171.47,2023,5,15,0,0,173.25714285714284,173.2961596302706,1.5135357531915683,0.0,172.07
2023-05-12,172.57,45533140.0,173.62,174.06,171.0,2023,5,12,4,0,173.40142857142857,173.11461972270297,1.3657040744781757,0.002905794153542196,172.07
2023-05-11,173.75,49514680.0,173.85,174.59,172.17,2023,5,11,3,0,173.33714285714285,173.27346479202723,1.3320249532907253,0.006837804948716553,172.57
2023-05-10,173.555,53724500.0,173.02,174.03,171.9,2023,5,10,2,0,173.10785714285717,173.34384859402041,1.0803080468964341,-0.0011223021582733583,173.75
2023-05-09,171.77,45326870.0,173.05,173.54,171.6,2023,5,9,1,0,172.6392857142857,172.9503864455153,0.7619515982619852,-0.010284924087465064,173.555
2023-05-08,173.5,55962790.0,172.48,173.85,172.11,2023,5,8,0,0,172.75500000000002,173.0877898341365,0.8294526307544087,0.01007160738196422,171.77
2023-05-05,173.57,113453200.0,170.975,174.3,170.76,2023,5,5,4,0,172.9692857142857,173.20834237560234,0.8166518463176033,0.0004034582132563802,173.5
2023-05-04,165.79,81235430.0,164.89,167.04,164.31,2023,5,4,3,0,172.07214285714284,171.35375678170175,2.860678615793112,-0.04482341418447888,173.57
2023-05-03,167.45,65136020.0,169.5,170.92,167.16,2023,5,3,2,0,171.34071428571428,170.3778175862763,3.328471156265922,0.010012666626455058,165.79
2023-05-02,168.54,48425700.0,170.09,170.35,167.54,2023,5,2,1,0,170.59642857142856,169.91836318970724,3.2821216642663744,0.006509405792773926,167.45
2023-05-01,169.59,52472940.0,169.28,170.45,168.64,2023,5,1,0,0,170.03,169.83627239228042,3.0179407990657756,0.006229975080099814,168.54
2023-04-28,169.68,55275850.0,168.49,169.85,167.8801,2023,4,28,4,0,169.73142857142855,169.7972042942103,2.918866381385087,0.0005306916681409035,169.59
2023-04-27,168.41,64902330.0,165.19,168.56,165.19,2023,4,27,3,0,169.00428571428571,169.45040322065773,2.413903181867027,-0.007484677039132581,169.68
2023-04-26,163.76,45498800.0,163.055,165.28,162.8,2023,4,26,2,0,167.60285714285715,168.02780241549328,2.15523946299627,-0.027611186984145886,168.41
2023-04-25,163.77,48714060.0,165.19,166.305,163.73,2023,4,25,1,0,167.31428571428572,166.96335181161996,2.5394150057499227,6.10649731316304e-05,163.76
2023-04-24,165.33,41949580.0,165.0,165.6,163.89,2023,4,24,0,0,167.01142857142855,166.55501385871497,2.644764819862114,0.009525554130793257,163.77
2023-04-21,165.02,58337340.0,165.05,166.4521,164.49,2023,4,21,4,0,166.50857142857146,166.17126039403624,2.6403246553622277,-0.0018750378031815451,165.33
2023-04-20,166.65,52456380.0,166.09,167.87,165.56,2023,4,20,3,0,166.08857142857144,166.29094529552717,2.2773480818078116,0.009877590595079422,165.02
2023-04-19,167.63,47720170.0,165.8,168.16,165.54,2023,4,19,2,0,165.79571428571427,166.62570897164537,1.8255214519221676,0.005880588058805758,166.65
2023-04-18,166.47,49923010.0,166.1,167.41,165.65,2023,4,18,1,0,165.51857142857145,166.58678172873402,1.4763516809059278,-0.006920002386207713,167.63
2023-04-17,165.23,41516220.0,165.09,165.39,164.03,2023,4,17,0,0,165.72857142857143,166.2475862965505,1.2753878961765834,-0.007448789571694703,166.47
2023-04-14,165.21,49386480.0,164.59,166.32,163.82,2023,4,14,4,0,165.93428571428572,165.9881897224129,0.9913266724082416,-0.00012104339405660802,165.23
2023-04-13,165.56,68445650.0,161.63,165.8,161.42,2023,4,13,3,0,165.96714285714285,165.88114229180968,0.9715745688605516,0.002118515828339662,165.21
2023-04-12,160.1,50133060.0,161.22,162.06,159.78,2023,4,12,2,0,165.2642857142857,164.43585671885725,2.4403541897495398,-0.03297898043005565,165.56
2023-04-11,160.8,47644220.0,162.35,162.36,160.51,2023,4,11,1,0,164.42857142857142,163.52689253914292,2.853439027859886,0.004372267332916957,160.1
2023-04-10,162.03,47716880.0,161.42,162.03,160.08,2023,4,10,0,0,163.62857142857143,163.1526694043572,2.5780058738711444,0.007649253731343286,160.8
2023-04-06,164.66,45390120.0,162.43,164.9584,162.0,2023,4,6,3,0,163.37000000000003,163.5295020532679,2.323746974177674,0.0162315620564093,162.03
2023-04-05,163.76,51511740.0,164.74,165.05,161.8,2023,4,5,2,0,163.16,163.58712653995093,2.1902282986026695,-0.0054658083323211315,164.66
2023-04-04,165.63,46278300.0,166.595,166.84,165.11,2023,4,4,1,0,163.22,164.0978449049632,2.2603760749043325,0.011419149975574028,163.76
2023-04-03,166.17,56976190.0,164.27,166.29,164.22,2023,4,3,0,0,163.30714285714288,164.6158836787224,2.3745014514329164,0.0032602789349756023,165.63
2023-03-31,164.9,68749790.0,162.44,165.0,161.91,2023,3,31,4,0,163.99285714285716,164.6869127590418,1.9489117842675328,-0.007642775470903196,166.17
2023-03-30,162.36,49501690.0,161.53,162.47,161.271,2023,3,30,3,0,164.21571428571428,164.10518456928136,1.5765876351881742,-0.01540327471194658,164.9
2023-03-29,160.77,51305690.0,159.37,161.05,159.35,2023,3,29,2,0,164.03571428571428,163.271388426961,1.9053683558378602,-0.00979305247597928,162.36
2023-03-28,157.65,45992150.0,157.97,158.49,155.98,2023,3,28,1,0,163.03428571428572,161.86604132022075,3.0317808690759924,-0.019406605710020508,160.77
2023-03-27,158.28,52390270.0,159.94,160.77,157.87,2023,3,27,0,0,162.25142857142856,160.96953099016557,3.486561957819541,0.003996194100856387,157.65
2023-03-24,160.25,59256340.0,158.86,160.34,157.85,2023,3,24,4,0,161.48285714285717,160.78964824262417,3.1987691085047283,0.012446297700277942,158.28
2023-03-23,158.93,67622060.0,158.83,161.5501,157.68,2023,3,23,3,0,160.44857142857146,160.32473618196815,2.531543854195466,-0.008237129485179406,160.25
2023-03-22,157.83,75701810.0,159.3,162.14,157.81,2023,3,22,2,0,159.4385714285714,159.7010521364761,1.7489656807329534,-0.006921286100799007,158.93
2023-03-21,159.28,73938290.0,157.32,159.4,156.54,2023,3,21,1,0,158.99857142857144,159.5957891023571,1.1894316369797922,0.009187100044351526,157.83
2023-03-20,157.4,73641420.0,155.07,157.82,154.15,2023,3,20,0,0,158.51714285714283,159.0468418267678,1.0233558241677436,-0.01180311401305878,159.28
2023-03-17,155.0,98944630.0,156.08,156.74,154.28,2023,3,17,4,0,158.13857142857142,158.03513137007585,1.67822752302797,-0.015247776365946653,157.4
2023-03-16,155.85,76254420.0,152.16,156.46,151.64,2023,3,16,3,0,157.79142857142855,157.48884852755688,1.8829359041264948,0.005483870967741833,155.0
2023-03-15,152.99,77167870.0,151.19,153.245,149.92,2023,3,15,2,0,156.75428571428571,156.36413639566766,2.263926214513867,-0.01835097850497258,155.85
2023-03-14,152.59,73695890.0,151.28,153.4,150.1,2023,3,14,1,0,155.84857142857143,155.42060229675076,2.5039131279623605,-0.0026145499705862996,152.99
2023-03-13,150.47,84457120.0,147.805,153.14,147.7,2023,3,13,0,0,154.7971428571429,154.18295172256308,3.024399192598741,-0.01389343993708636,152.59
2023-03-10,148.5,68572400.0,150.21,150.94,147.6096,2023,3,10,4,0,153.25714285714284,152.7622137919223,3.104801197531354,-0.013092310759619807,150.47
2023-03-09,150.59,53833580.0,153.559,154.535,150.225,2023,3,9,3,0,152.28428571428572,152.21916034394172,2.61928652590046,0.014074074074074128,148.5
2023-03-08,152.87,47204790.0,152.81,153.47,151.83,2023,3,8,2,0,151.98000000000002,152.38187025795628,2.3623364140899095,0.015140447572880023,150.59
2023-03-07,151.6,56182030.0,153.7,154.0299,151.13,2023,3,7,1,0,151.37285714285713,152.18640269346722,1.6366094452227737,-0.008307712435402737,152.87
2023-03-06,153.83,87558030.0,153.785,156.3,153.46,2023,3,6,0,0,151.49285714285716,152.59730202010041,1.7978015675241765,0.01470976253298173,151.6
2023-03-03,151.03,70732300.0,148.045,151.11,147.33,2023,3,3,4,0,151.27,152.2054765150753,1.734714193559062,-0.018201911200676157,153.83
2023-03-02,145.91,52279760.0,144.38,146.71,143.9,2023,3,2,3,0,150.6185714285714,150.63160738630648,2.6824890715620047,-0.03390054955969013,151.03
2023-03-01,145.31,55478990.0,146.83,147.2285,145.01,2023,3,1,2,0,150.16285714285715,149.30120553972986,3.301851572909632,-0.004112123912000554,145.91
